SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,player_id,player_name
22023,1631116,0022301050,"MAR 27, 2024",WAS vs. BKN,L,4,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-10,1,1631116,Patrick Baldwin Jr.
22023,1631116,0022301037,"MAR 25, 2024",WAS @ CHI,W,26,1,5,0.2,0,2,0.0,0,0,0.0,0,6,6,2,2,1,1,0,2,9,1,1631116,Patrick Baldwin Jr.
22023,1631116,0022301022,"MAR 23, 2024",WAS vs. TOR,W,11,1,3,0.333,0,2,0.0,0,0,0.0,1,0,1,0,0,3,1,1,2,-1,1,1631116,Patrick Baldwin Jr.
22023,1631116,0022301005,"MAR 21, 2024",WAS vs. SAC,W,9,2,3,0.667,1,2,0.5,1,1,1.0,0,2,2,0,1,1,1,1,6,-1,1,1631116,Patrick Baldwin Jr.
22023,1631116,0022300992,"MAR 19, 2024",WAS vs. HOU,L,21,4,9,0.444,1,5,0.2,3,5,0.6,2,5,7,3,1,0,0,5,12,-9,1,1631116,Patrick Baldwin Jr.
22023,1631116,0022300980,"MAR 17, 2024",WAS vs. BOS,L,32,2,11,0.182,2,7,0.286,0,0,0.0,0,7,7,4,1,2,2,1,6,-16,1,1631116,Patrick Baldwin Jr.
22023,1631116,0022300971,"MAR 16, 2024",WAS @ CHI,L,16,2,6,0.333,2,5,0.4,0,0,0.0,0,1,1,2,1,0,0,1,6,-17,1,1631116,Patrick Baldwin Jr.
22023,1631116,0022300957,"MAR 14, 2024",WAS @ HOU,L,12,0,5,0.0,0,2,0.0,0,0,0.0,2,5,7,1,1,0,1,1,0,-10,1,1631116,Patrick Baldwin Jr.
22023,1631116,0022300940,"MAR 12, 2024",WAS @ MEM,L,11,0,1,0.0,0,1,0.0,0,0,0.0,0,3,3,0,1,0,0,0,0,4,1,1631116,Patrick Baldwin Jr.
22023,1631116,0022300926,"MAR 10, 2024",WAS @ MIA,W,11,3,5,0.6,1,3,0.333,1,1,1.0,0,2,2,0,0,0,1,0,8,-7,1,1631116,Patrick Baldwin Jr.
22023,1631116,0022300820,"FEB 25, 2024",WAS vs. CLE,L,9,1,2,0.5,0,1,0.0,0,0,0.0,0,3,3,1,0,0,0,1,2,9,1,1631116,Patrick Baldwin Jr.
22023,1631116,0022300809,"FEB 23, 2024",WAS @ OKC,L,16,1,4,0.25,1,4,0.25,0,0,0.0,0,2,2,0,1,1,0,1,3,-2,1,1631116,Patrick Baldwin Jr.
22023,1631116,0022300800,"FEB 22, 2024",WAS @ DEN,L,4,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,0,4,1,1631116,Patrick Baldwin Jr.
22023,1631116,0022300705,"FEB 04, 2024",WAS vs. PHX,L,7,1,4,0.25,0,1,0.0,1,2,0.5,0,1,1,1,0,0,0,0,3,3,1,1631116,Patrick Baldwin Jr.
22023,1631116,0022300676,"JAN 31, 2024",WAS vs. LAC,L,12,1,6,0.167,1,4,0.25,0,0,0.0,2,4,6,0,0,0,1,3,3,7,1,1631116,Patrick Baldwin Jr.
22023,1631116,0022300628,"JAN 25, 2024",WAS vs. UTA,L,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1631116,Patrick Baldwin Jr.
22023,1631116,0022300620,"JAN 24, 2024",WAS vs. MIN,L,1,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,0,0,0,0,0,3,3,1,1631116,Patrick Baldwin Jr.
22023,1631116,0022300594,"JAN 20, 2024",WAS vs. SAS,L,12,2,3,0.667,2,3,0.667,1,2,0.5,0,2,2,0,0,1,1,4,7,15,1,1631116,Patrick Baldwin Jr.
22023,1631116,0022300579,"JAN 18, 2024",WAS @ NYK,L,6,0,0,0.0,0,0,0.0,0,0,0.0,0,3,3,2,0,0,1,1,0,0,1,1631116,Patrick Baldwin Jr.
22023,1631116,0022300558,"JAN 15, 2024",WAS vs. DET,L,13,3,3,1.0,3,3,1.0,0,0,0.0,0,3,3,1,1,0,0,2,9,8,1,1631116,Patrick Baldwin Jr.
22023,1631116,0022300543,"JAN 13, 2024",WAS @ ATL,W,18,3,8,0.375,0,3,0.0,2,4,0.5,3,6,9,0,0,1,2,5,8,2,1,1631116,Patrick Baldwin Jr.
22023,1631116,0022300416,"DEC 27, 2023",WAS vs. TOR,L,6,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-4,1,1631116,Patrick Baldwin Jr.
22023,1631116,0022300386,"DEC 22, 2023",WAS @ GSW,L,7,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,10,1,1631116,Patrick Baldwin Jr.
22023,1631116,0022300328,"DEC 15, 2023",WAS vs. IND,W,3,1,2,0.5,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,0,2,-8,1,1631116,Patrick Baldwin Jr.
22023,1631116,0022300311,"DEC 13, 2023",WAS vs. NOP,L,4,1,1,1.0,1,1,1.0,2,2,1.0,0,0,0,1,0,0,0,1,5,8,1,1631116,Patrick Baldwin Jr.
22023,1631116,0022300295,"DEC 11, 2023",WAS @ PHI,L,17,3,5,0.6,2,3,0.667,2,2,1.0,0,4,4,1,0,0,0,2,10,-10,1,1631116,Patrick Baldwin Jr.
22023,1631116,0022301219,"DEC 08, 2023",WAS @ BKN,L,4,0,3,0.0,0,0,0.0,0,0,0.0,2,2,4,0,0,1,0,0,0,-2,1,1631116,Patrick Baldwin Jr.
22023,1631116,0022300192,"NOV 15, 2023",WAS vs. DAL,L,2,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,5,1,1631116,Patrick Baldwin Jr.
22023,1631116,0022300103,"OCT 30, 2023",WAS vs. BOS,L,6,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,4,1,1631116,Patrick Baldwin Jr.
22023,1631116,0022300064,"OCT 25, 2023",WAS @ IND,L,3,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,1,1631116,Patrick Baldwin Jr.
22023,1630163,0022300635,"JAN 26, 2024",CHA vs. HOU,L,23,6,16,0.375,2,9,0.222,1,2,0.5,0,2,2,8,2,0,3,4,15,-25,1,1630163,LaMelo Ball
22023,1630163,0022300619,"JAN 24, 2024",CHA @ DET,L,32,6,21,0.286,1,8,0.125,4,4,1.0,1,3,4,7,1,0,4,6,17,-24,1,1630163,LaMelo Ball
22023,1630163,0022300610,"JAN 22, 2024",CHA @ MIN,W,35,7,18,0.389,1,6,0.167,3,4,0.75,2,4,6,13,3,0,1,1,18,10,1,1630163,LaMelo Ball
22023,1630163,0022300584,"JAN 19, 2024",CHA vs. SAS,W,32,10,13,0.769,4,6,0.667,4,5,0.8,1,0,1,8,3,0,4,4,28,13,1,1630163,LaMelo Ball
22023,1630163,0022300575,"JAN 17, 2024",CHA @ NOP,L,31,8,19,0.421,4,12,0.333,9,10,0.9,0,5,5,7,2,0,4,5,29,-12,1,1630163,LaMelo Ball
22023,1630163,0022300551,"JAN 14, 2024",CHA @ MIA,L,30,9,24,0.375,3,13,0.231,0,0,0.0,2,8,10,5,3,0,2,3,21,8,1,1630163,LaMelo Ball
22023,1630163,0022300541,"JAN 12, 2024",CHA @ SAS,L,27,5,14,0.357,3,9,0.333,15,16,0.938,0,3,3,5,5,0,6,4,28,-16,1,1630163,LaMelo Ball
22023,1630163,0022300248,"NOV 26, 2023",CHA @ ORL,L,15,3,6,0.5,1,3,0.333,0,0,0.0,0,1,1,2,0,0,1,0,7,-2,1,1630163,LaMelo Ball
22023,1630163,0022300225,"NOV 22, 2023",CHA vs. WAS,W,40,13,31,0.419,6,16,0.375,2,3,0.667,2,6,8,13,1,0,4,2,34,4,1,1630163,LaMelo Ball
22023,1630163,0022300217,"NOV 20, 2023",CHA vs. BOS,W,41,15,27,0.556,5,11,0.455,1,1,1.0,2,7,9,8,2,1,5,5,36,3,1,1630163,LaMelo Ball
22023,1630163,0022300202,"NOV 18, 2023",CHA vs. NYK,L,36,12,22,0.545,8,13,0.615,2,2,1.0,0,5,5,9,1,0,3,3,34,-16,1,1630163,LaMelo Ball
22023,1630163,0022300027,"NOV 17, 2023",CHA vs. MIL,L,35,12,28,0.429,2,9,0.222,11,12,0.917,0,5,5,5,1,0,6,2,37,-18,1,1630163,LaMelo Ball
22023,1630163,0022300017,"NOV 14, 2023",CHA vs. MIA,L,39,9,26,0.346,4,10,0.4,6,6,1.0,2,4,6,11,3,0,8,5,28,2,1,1630163,LaMelo Ball
22023,1630163,0022300177,"NOV 12, 2023",CHA @ NYK,L,33,13,20,0.65,4,8,0.5,2,2,1.0,3,4,7,6,1,1,2,2,32,-32,1,1630163,LaMelo Ball
22023,1630163,0022300009,"NOV 10, 2023",CHA @ WAS,W,38,9,19,0.474,4,8,0.5,3,4,0.75,3,3,6,6,2,0,2,5,25,0,1,1630163,LaMelo Ball
22023,1630163,0022300157,"NOV 08, 2023",CHA vs. WAS,L,36,13,22,0.591,3,9,0.333,5,7,0.714,3,1,4,7,1,0,6,3,34,-3,1,1630163,LaMelo Ball
22023,1630163,0022300143,"NOV 05, 2023",CHA @ DAL,L,39,11,23,0.478,5,10,0.5,3,3,1.0,2,8,10,13,1,1,3,6,30,1,1,1630163,LaMelo Ball
22023,1630163,0022300133,"NOV 04, 2023",CHA @ IND,W,31,4,15,0.267,2,7,0.286,1,1,1.0,1,1,2,11,2,0,6,5,11,-15,1,1630163,LaMelo Ball
22023,1630163,0022300122,"NOV 01, 2023",CHA @ HOU,L,33,7,15,0.467,2,6,0.333,3,4,0.75,1,0,1,5,1,0,3,4,19,-14,1,1630163,LaMelo Ball
22023,1630163,0022300101,"OCT 30, 2023",CHA vs. BKN,L,22,3,12,0.25,0,6,0.0,2,2,1.0,0,3,3,8,2,0,3,6,8,-3,1,1630163,LaMelo Ball
22023,1630163,0022300077,"OCT 27, 2023",CHA vs. DET,L,33,4,17,0.235,2,7,0.286,10,12,0.833,3,6,9,9,2,1,4,1,20,-7,1,1630163,LaMelo Ball
22023,1630163,0022300063,"OCT 25, 2023",CHA vs. ATL,W,31,4,15,0.267,4,11,0.364,3,4,0.75,1,5,6,10,1,0,3,3,15,7,1,1630163,LaMelo Ball
22023,1628964,0022301192,"APR 14, 2024",PHI vs. BKN,W,18,2,3,0.667,0,1,0.0,0,0,0.0,2,4,6,0,0,2,0,1,4,13,1,1628964,Mo Bamba
22023,1628964,0022301171,"APR 12, 2024",PHI vs. ORL,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,1,1628964,Mo Bamba
22023,1628964,0022301145,"APR 09, 2024",PHI vs. DET,W,3,0,1,0.0,0,0,0.0,2,2,1.0,0,1,1,0,0,1,0,1,2,-3,1,1628964,Mo Bamba
22023,1628964,0022301140,"APR 07, 2024",PHI @ SAS,W,15,1,6,0.167,1,3,0.333,0,0,0.0,1,6,7,1,0,2,0,4,3,-7,1,1628964,Mo Bamba
22023,1628964,0022301080,"MAR 31, 2024",PHI @ TOR,W,13,1,3,0.333,0,2,0.0,2,2,1.0,0,4,4,1,1,1,1,1,4,1,1,1628964,Mo Bamba
22023,1628964,0022301067,"MAR 29, 2024",PHI @ CLE,L,22,6,7,0.857,1,2,0.5,1,2,0.5,2,5,7,1,0,2,0,2,14,1,1,1628964,Mo Bamba
22023,1628964,0022301052,"MAR 27, 2024",PHI vs. LAC,L,19,5,8,0.625,0,1,0.0,2,2,1.0,3,8,11,0,0,2,1,3,12,2,1,1628964,Mo Bamba
22023,1628964,0022301042,"MAR 25, 2024",PHI @ SAC,L,12,1,3,0.333,0,1,0.0,3,3,1.0,5,1,6,0,0,0,0,4,5,-2,1,1628964,Mo Bamba
22023,1628964,0022301028,"MAR 24, 2024",PHI @ LAC,W,22,2,5,0.4,1,2,0.5,0,0,0.0,2,5,7,1,0,2,0,1,5,-4,1,1628964,Mo Bamba
22023,1628964,0022301018,"MAR 22, 2024",PHI @ LAL,L,32,3,7,0.429,2,5,0.4,3,4,0.75,1,6,7,3,2,3,1,5,11,0,1,1628964,Mo Bamba
22023,1628964,0022301002,"MAR 20, 2024",PHI @ PHX,L,19,4,6,0.667,1,3,0.333,0,2,0.0,1,4,5,0,2,1,1,2,9,-7,1,1628964,Mo Bamba
22023,1628964,0022300985,"MAR 18, 2024",PHI vs. MIA,W,19,3,5,0.6,2,3,0.667,0,0,0.0,1,3,4,3,2,2,1,2,8,-1,1,1628964,Mo Bamba
22023,1628964,0022300969,"MAR 16, 2024",PHI vs. CHA,W,28,1,2,0.5,1,2,0.5,0,0,0.0,0,8,8,0,1,1,3,4,3,1,1,1628964,Mo Bamba
22023,1628964,0022300958,"MAR 14, 2024",PHI @ MIL,L,23,2,3,0.667,1,2,0.5,0,0,0.0,1,4,5,3,1,0,1,4,5,-1,1,1628964,Mo Bamba
22023,1628964,0022300939,"MAR 12, 2024",PHI @ NYK,L,17,2,3,0.667,1,1,1.0,0,0,0.0,1,1,2,0,0,1,0,3,5,-13,1,1628964,Mo Bamba
22023,1628964,0022300927,"MAR 10, 2024",PHI @ NYK,W,20,2,4,0.5,0,2,0.0,0,0,0.0,0,1,1,0,0,0,0,0,4,-8,1,1628964,Mo Bamba
22023,1628964,0022300909,"MAR 08, 2024",PHI vs. NOP,L,18,1,2,0.5,0,1,0.0,0,0,0.0,1,5,6,0,0,2,1,2,2,-4,1,1628964,Mo Bamba
22023,1628964,0022300896,"MAR 06, 2024",PHI vs. MEM,L,4,0,0,0.0,0,0,0.0,0,0,0.0,1,1,2,1,0,0,0,0,0,2,1,1628964,Mo Bamba
22023,1628964,0022300887,"MAR 05, 2024",PHI @ BKN,L,12,2,5,0.4,0,0,0.0,0,0,0.0,1,2,3,0,0,1,2,4,4,-4,1,1628964,Mo Bamba
22023,1628964,0022300871,"MAR 03, 2024",PHI @ DAL,W,14,2,3,0.667,0,0,0.0,4,4,1.0,3,2,5,1,0,0,0,1,8,1,1,1628964,Mo Bamba
22023,1628964,0022300858,"MAR 01, 2024",PHI vs. CHA,W,19,1,4,0.25,0,1,0.0,0,0,0.0,2,6,8,1,1,2,2,2,2,3,1,1628964,Mo Bamba
22023,1628964,0022300836,"FEB 27, 2024",PHI @ BOS,L,18,4,8,0.5,2,3,0.667,0,0,0.0,3,3,6,0,0,1,1,4,10,-11,1,1628964,Mo Bamba
22023,1628964,0022300817,"FEB 25, 2024",PHI vs. MIL,L,11,0,1,0.0,0,0,0.0,0,0,0.0,1,2,3,2,0,0,0,2,0,8,1,1628964,Mo Bamba
22023,1628964,0022300805,"FEB 23, 2024",PHI vs. CLE,W,17,1,5,0.2,0,1,0.0,0,0,0.0,0,4,4,3,0,3,0,1,2,-2,1,1628964,Mo Bamba
22023,1628964,0022300794,"FEB 22, 2024",PHI vs. NYK,L,5,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,1,1,0,0,-8,1,1628964,Mo Bamba
22023,1628964,0022300779,"FEB 14, 2024",PHI vs. MIA,L,9,0,0,0.0,0,0,0.0,1,4,0.25,0,3,3,0,0,0,2,2,1,0,1,1628964,Mo Bamba
22023,1628964,0022300762,"FEB 12, 2024",PHI @ CLE,W,19,3,6,0.5,1,2,0.5,0,0,0.0,2,6,8,1,0,1,1,1,7,9,1,1628964,Mo Bamba
22023,1628964,0022300742,"FEB 09, 2024",PHI vs. ATL,L,16,1,3,0.333,1,2,0.5,0,0,0.0,2,1,3,3,1,3,1,2,3,5,1,1628964,Mo Bamba
22023,1628964,0022300727,"FEB 07, 2024",PHI vs. GSW,L,9,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,1,0,0,2,3,0,-5,1,1628964,Mo Bamba
22023,1628964,0022300715,"FEB 05, 2024",PHI vs. DAL,L,18,2,7,0.286,0,1,0.0,1,2,0.5,4,6,10,0,0,1,1,4,5,-7,1,1628964,Mo Bamba
22023,1628964,0022300698,"FEB 03, 2024",PHI vs. BKN,L,16,2,4,0.5,0,0,0.0,1,2,0.5,3,3,6,0,0,0,0,1,5,-6,1,1628964,Mo Bamba
22023,1628964,0022300686,"FEB 01, 2024",PHI @ UTA,W,18,2,7,0.286,0,2,0.0,0,0,0.0,1,8,9,0,0,3,1,1,4,-7,1,1628964,Mo Bamba
22023,1628964,0022300668,"JAN 29, 2024",PHI @ POR,L,19,2,4,0.5,0,2,0.0,0,0,0.0,0,5,5,1,1,3,0,5,4,-5,1,1628964,Mo Bamba
22023,1628964,0022300532,"JAN 12, 2024",PHI vs. SAC,W,20,4,6,0.667,2,2,1.0,1,2,0.5,2,1,3,0,1,4,2,1,11,9,1,1628964,Mo Bamba
22023,1628964,0022300521,"JAN 10, 2024",PHI @ ATL,L,14,2,4,0.5,0,1,0.0,1,2,0.5,4,2,6,2,1,3,1,3,5,-5,1,1628964,Mo Bamba
22023,1628964,0022300495,"JAN 06, 2024",PHI vs. UTA,L,17,3,9,0.333,0,2,0.0,0,1,0.0,3,2,5,1,1,1,0,4,6,-2,1,1628964,Mo Bamba
22023,1628964,0022300483,"JAN 05, 2024",PHI vs. NYK,L,5,1,1,1.0,0,0,0.0,0,0,0.0,0,2,2,1,2,0,0,0,2,-2,1,1628964,Mo Bamba
22023,1628964,0022300459,"JAN 02, 2024",PHI vs. CHI,W,7,0,1,0.0,0,0,0.0,0,0,0.0,0,2,2,0,1,0,2,3,0,-12,1,1628964,Mo Bamba
22023,1628964,0022300442,"DEC 30, 2023",PHI @ CHI,L,13,2,3,0.667,0,0,0.0,1,1,1.0,2,3,5,2,0,0,1,0,5,9,1,1628964,Mo Bamba
22023,1628964,0022300434,"DEC 29, 2023",PHI @ HOU,W,5,0,1,0.0,0,0,0.0,2,2,1.0,2,0,2,0,0,0,0,1,2,-3,1,1628964,Mo Bamba
22023,1628964,0022300415,"DEC 27, 2023",PHI @ ORL,W,16,0,1,0.0,0,0,0.0,0,0,0.0,2,5,7,1,1,1,1,2,0,13,1,1628964,Mo Bamba
22023,1628964,0022300404,"DEC 25, 2023",PHI @ MIA,L,26,7,8,0.875,3,3,1.0,1,2,0.5,1,5,6,2,2,0,1,2,18,-13,1,1628964,Mo Bamba
22023,1628964,0022300367,"DEC 20, 2023",PHI vs. MIN,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,1,1628964,Mo Bamba
22023,1628964,0022300335,"DEC 16, 2023",PHI @ CHA,W,7,3,3,1.0,1,1,1.0,0,1,0.0,0,1,1,1,0,0,0,2,7,4,1,1628964,Mo Bamba
22023,1628964,0022300327,"DEC 15, 2023",PHI vs. DET,W,9,1,2,0.5,1,1,1.0,0,0,0.0,1,3,4,0,0,1,0,2,3,-4,1,1628964,Mo Bamba
22023,1628964,0022300310,"DEC 13, 2023",PHI @ DET,W,3,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,-5,1,1628964,Mo Bamba
22023,1628964,0022300295,"DEC 11, 2023",PHI vs. WAS,W,8,2,6,0.333,0,1,0.0,2,2,1.0,3,3,6,2,0,2,0,1,6,5,1,1628964,Mo Bamba
22023,1628964,0022301218,"DEC 08, 2023",PHI vs. ATL,W,5,0,1,0.0,0,0,0.0,0,0,0.0,1,2,3,0,0,0,1,1,0,-1,1,1628964,Mo Bamba
22023,1628964,0022300275,"DEC 01, 2023",PHI @ BOS,L,20,4,7,0.571,2,4,0.5,1,2,0.5,5,1,6,1,0,1,2,1,11,3,1,1628964,Mo Bamba
22023,1628964,0022300262,"NOV 29, 2023",PHI @ NOP,L,14,3,7,0.429,0,1,0.0,0,1,0.0,3,1,4,0,0,4,1,3,6,5,1,1628964,Mo Bamba
22023,1628964,0022300255,"NOV 27, 2023",PHI vs. LAL,W,5,3,4,0.75,1,1,1.0,0,0,0.0,1,2,3,0,0,0,0,0,7,13,1,1628964,Mo Bamba
22023,1628964,0022300232,"NOV 22, 2023",PHI @ MIN,L,6,1,2,0.5,0,1,0.0,2,2,1.0,1,1,2,0,0,0,0,0,4,8,1,1628964,Mo Bamba
22023,1628964,0022300208,"NOV 19, 2023",PHI @ BKN,W,3,2,2,1.0,0,0,0.0,1,1,1.0,0,0,0,0,1,0,0,0,5,3,1,1628964,Mo Bamba
22023,1628964,0022300148,"NOV 06, 2023",PHI vs. WAS,W,4,0,0,0.0,0,0,0.0,2,2,1.0,0,2,2,0,0,1,2,1,2,-6,1,1628964,Mo Bamba
22023,1628964,0022300132,"NOV 04, 2023",PHI vs. PHX,W,2,0,2,0.0,0,0,0.0,0,0,0.0,2,0,2,0,0,0,0,1,0,-5,1,1628964,Mo Bamba
22023,1628964,0022300128,"NOV 02, 2023",PHI vs. TOR,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,1,1,0,-2,1,1628964,Mo Bamba
22023,1628964,0022300098,"OCT 29, 2023",PHI vs. POR,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,1628964,Mo Bamba
22023,1631094,0022301191,"APR 14, 2024",ORL vs. MIL,W,35,8,19,0.421,2,6,0.333,8,9,0.889,0,11,11,7,0,0,3,1,26,16,1,1631094,Paolo Banchero
22023,1631094,0022301171,"APR 12, 2024",ORL @ PHI,L,41,7,24,0.292,2,6,0.333,6,9,0.667,4,11,15,7,0,1,2,2,22,-21,1,1631094,Paolo Banchero
22023,1631094,0022301162,"APR 10, 2024",ORL @ MIL,L,34,7,15,0.467,1,2,0.5,5,8,0.625,0,6,6,6,1,0,2,0,20,-8,1,1631094,Paolo Banchero
22023,1631094,0022301150,"APR 09, 2024",ORL @ HOU,L,36,7,19,0.368,0,5,0.0,7,7,1.0,0,7,7,6,0,0,4,1,21,-20,1,1631094,Paolo Banchero
22023,1631094,0022301136,"APR 07, 2024",ORL vs. CHI,W,36,8,17,0.471,1,5,0.2,7,8,0.875,0,6,6,5,0,0,2,5,24,24,1,1631094,Paolo Banchero
22023,1631094,0022301115,"APR 05, 2024",ORL @ CHA,L,40,10,26,0.385,1,8,0.125,11,12,0.917,3,5,8,8,1,2,3,1,32,-19,1,1631094,Paolo Banchero
22023,1631094,0022301109,"APR 03, 2024",ORL @ NOP,W,38,10,24,0.417,2,6,0.333,10,13,0.769,1,5,6,4,1,0,3,2,32,4,1,1631094,Paolo Banchero
22023,1631094,0022301090,"APR 01, 2024",ORL vs. POR,W,36,6,17,0.353,2,7,0.286,1,2,0.5,0,4,4,4,0,1,2,1,15,9,1,1631094,Paolo Banchero
22023,1631094,0022301075,"MAR 30, 2024",ORL vs. MEM,W,30,5,12,0.417,1,5,0.2,2,2,1.0,0,9,9,7,0,4,2,0,13,34,1,1631094,Paolo Banchero
22023,1631094,0022301064,"MAR 29, 2024",ORL vs. LAC,L,38,8,18,0.444,1,6,0.167,6,7,0.857,0,8,8,2,2,0,7,3,23,-3,1,1631094,Paolo Banchero
22023,1631094,0022301049,"MAR 27, 2024",ORL vs. GSW,L,32,5,17,0.294,1,7,0.143,4,7,0.571,2,6,8,5,0,1,4,0,15,-24,1,1631094,Paolo Banchero
22023,1631094,0022301020,"MAR 23, 2024",ORL vs. SAC,L,38,8,18,0.444,1,6,0.167,5,5,1.0,0,7,7,5,0,1,4,2,22,-13,1,1631094,Paolo Banchero
22023,1631094,0022301004,"MAR 21, 2024",ORL vs. NOP,W,33,9,18,0.5,2,5,0.4,0,2,0.0,1,9,10,11,1,0,4,2,20,11,1,1631094,Paolo Banchero
22023,1631094,0022300991,"MAR 19, 2024",ORL vs. CHA,W,26,6,7,0.857,1,2,0.5,0,0,0.0,0,1,1,5,0,0,1,1,13,14,1,1631094,Paolo Banchero
22023,1631094,0022300979,"MAR 17, 2024",ORL vs. TOR,W,36,11,16,0.688,4,7,0.571,3,6,0.5,0,6,6,5,1,1,1,0,29,19,1,1631094,Paolo Banchero
22023,1631094,0022300963,"MAR 15, 2024",ORL @ TOR,W,36,5,15,0.333,1,2,0.5,6,6,1.0,2,7,9,8,1,0,6,2,17,8,1,1631094,Paolo Banchero
22023,1631094,0022300947,"MAR 13, 2024",ORL vs. BKN,W,35,6,6,1.0,1,1,1.0,8,9,0.889,0,3,3,9,0,0,2,4,21,18,1,1631094,Paolo Banchero
22023,1631094,0022300928,"MAR 10, 2024",ORL vs. IND,L,38,6,20,0.3,1,8,0.125,6,8,0.75,0,5,5,5,2,0,3,3,19,-19,1,1631094,Paolo Banchero
22023,1631094,0022300912,"MAR 08, 2024",ORL @ NYK,L,36,9,20,0.45,2,3,0.667,3,5,0.6,2,7,9,2,2,4,4,3,23,-23,1,1631094,Paolo Banchero
22023,1631094,0022300894,"MAR 06, 2024",ORL @ WAS,W,39,10,19,0.526,1,2,0.5,4,5,0.8,1,5,6,10,0,1,4,3,25,18,1,1631094,Paolo Banchero
22023,1631094,0022300885,"MAR 05, 2024",ORL @ CHA,W,33,9,19,0.474,2,5,0.4,2,2,1.0,0,5,5,3,0,0,5,1,22,1,1,1631094,Paolo Banchero
22023,1631094,0022300874,"MAR 03, 2024",ORL vs. DET,W,32,10,16,0.625,1,4,0.25,8,9,0.889,2,6,8,5,0,0,4,1,29,30,1,1631094,Paolo Banchero
22023,1631094,0022300850,"FEB 29, 2024",ORL vs. UTA,W,35,10,16,0.625,1,4,0.25,8,11,0.727,1,8,9,6,1,0,6,1,29,7,1,1631094,Paolo Banchero
22023,1631094,0022300814,"FEB 24, 2024",ORL @ DET,W,29,5,17,0.294,0,2,0.0,5,9,0.556,0,5,5,3,0,2,0,1,15,2,1,1631094,Paolo Banchero
22023,1631094,0022300792,"FEB 22, 2024",ORL @ CLE,W,34,4,15,0.267,2,4,0.5,2,2,1.0,2,4,6,4,0,0,4,5,12,-7,1,1631094,Paolo Banchero
22023,1631094,0022300778,"FEB 14, 2024",ORL vs. NYK,W,35,15,20,0.75,6,10,0.6,0,0,0.0,0,6,6,5,1,0,3,0,36,5,1,1631094,Paolo Banchero
22023,1631094,0022300772,"FEB 13, 2024",ORL vs. OKC,L,35,9,15,0.6,0,3,0.0,5,6,0.833,0,6,6,10,0,1,4,1,23,-7,1,1631094,Paolo Banchero
22023,1631094,0022300752,"FEB 10, 2024",ORL vs. CHI,W,43,5,13,0.385,2,6,0.333,7,8,0.875,1,6,7,8,1,1,3,1,19,1,1,1631094,Paolo Banchero
22023,1631094,0022300734,"FEB 08, 2024",ORL vs. SAS,W,31,7,12,0.583,1,3,0.333,1,4,0.25,0,5,5,6,2,0,1,0,16,16,1,1631094,Paolo Banchero
22023,1631094,0022300721,"FEB 06, 2024",ORL @ MIA,L,34,7,16,0.438,1,4,0.25,8,12,0.667,1,8,9,7,2,0,2,2,23,-23,1,1631094,Paolo Banchero
22023,1631094,0022300704,"FEB 04, 2024",ORL @ DET,W,35,6,16,0.375,2,5,0.4,6,6,1.0,1,5,6,7,1,0,1,2,20,8,1,1631094,Paolo Banchero
22023,1631094,0022300694,"FEB 02, 2024",ORL @ MIN,W,35,10,20,0.5,1,1,1.0,2,2,1.0,0,1,1,6,1,0,3,2,23,-1,1,1631094,Paolo Banchero
22023,1631094,0022300681,"JAN 31, 2024",ORL @ SAS,W,36,9,18,0.5,2,4,0.5,5,7,0.714,2,7,9,7,2,0,1,1,25,13,1,1631094,Paolo Banchero
22023,1631094,0022300666,"JAN 29, 2024",ORL @ DAL,L,39,13,25,0.52,4,8,0.5,6,11,0.545,3,6,9,7,2,0,3,3,36,3,1,1631094,Paolo Banchero
