points_3game_avg,points_5game_avg,fga_3game_avg,game_number,def_rating,opp_pts_allowed,pace,is_home_game,target
22.0,22.0,13.0,1,115.4,0.0,103.58,0.0,0
24.5,24.5,18.0,2,115.4,0.0,103.58,0.0,1
22.666666666666668,22.666666666666668,16.666666666666668,3,115.4,0.0,103.58,0.0,0
22.333333333333332,22.25,16.333333333333332,4,115.4,0.0,103.58,0.0,0
19.333333333333332,21.4,13.666666666666666,5,115.4,0.0,103.58,0.0,0
20.333333333333332,21.4,15.666666666666666,6,115.4,0.0,103.58,0.0,1
23.333333333333332,22.0,16.666666666666668,7,115.4,0.0,103.58,0.0,1
26.0,23.4,15.666666666666666,8,115.4,0.0,103.58,0.0,1
26.666666666666668,24.0,15.666666666666666,9,115.4,0.0,103.58,0.0,0
23.666666666666668,24.6,16.0,10,115.4,0.0,103.58,0.0,0
21.666666666666668,24.2,17.0,11,115.4,0.0,103.58,0.0,0
21.666666666666668,23.0,14.333333333333334,12,115.4,0.0,103.58,0.0,1
22.333333333333332,22.4,13.666666666666666,13,115.4,0.0,103.58,0.0,1
22.666666666666668,21.8,14.0,14,115.4,0.0,103.58,0.0,0
25.0,23.8,19.0,15,115.4,0.0,103.58,0.0,1
19.666666666666668,21.2,17.333333333333332,16,115.4,0.0,103.58,0.0,0
20.0,20.8,19.333333333333332,17,115.4,0.0,103.58,0.0,1
15.666666666666666,19.8,15.333333333333334,18,115.4,0.0,103.58,0.0,0
19.333333333333332,19.2,17.0,19,115.4,0.0,103.58,0.0,0
20.666666666666668,18.2,14.666666666666666,20,115.4,0.0,103.58,0.0,1
20.333333333333332,20.2,14.0,21,115.4,0.0,103.58,0.0,0
23.666666666666668,21.4,13.666666666666666,22,115.4,0.0,103.58,0.0,1
22.0,22.0,14.333333333333334,23,115.4,0.0,103.58,0.0,0
21.333333333333332,21.4,14.666666666666666,24,115.4,0.0,103.58,0.0,0
21.333333333333332,21.8,16.666666666666668,25,115.4,0.0,103.58,0.0,1
21.666666666666668,22.8,15.0,26,115.4,0.0,103.58,0.0,0
25.0,22.2,15.666666666666666,27,115.4,0.0,103.58,0.0,1
22.666666666666668,22.2,15.0,28,115.4,0.0,103.58,0.0,0
23.333333333333332,24.0,16.666666666666668,29,115.4,0.0,103.58,0.0,0
18.666666666666668,20.6,17.0,30,115.4,0.0,103.58,0.0,0
17.0,19.4,15.666666666666666,31,115.4,0.0,103.58,0.0,0
16.0,18.6,15.0,32,115.4,0.0,103.58,0.0,1
19.666666666666668,18.8,15.0,33,115.4,0.0,103.58,0.0,1
19.333333333333332,17.0,15.0,34,115.4,0.0,103.58,0.0,0
18.666666666666668,18.6,14.666666666666666,35,115.4,0.0,103.58,0.0,0
15.333333333333334,17.8,12.333333333333334,36,115.4,0.0,103.58,0.0,0
13.0,15.2,11.0,37,115.4,0.0,103.58,0.0,0
12.0,14.0,11.0,38,115.4,0.0,103.58,0.0,1
14.666666666666666,15.0,12.333333333333334,39,115.4,0.0,103.58,0.0,1
16.666666666666668,14.0,13.666666666666666,40,115.4,0.0,103.58,0.0,0
16.0,14.4,12.0,41,115.4,0.0,103.58,0.0,0
16.0,16.8,12.0,42,115.4,0.0,103.58,0.0,1
18.666666666666668,18.0,13.666666666666666,43,115.4,0.0,103.58,0.0,1
19.333333333333332,17.2,15.333333333333334,44,115.4,0.0,103.58,0.0,0
20.333333333333332,19.0,15.333333333333334,45,115.4,0.0,103.58,0.0,1
21.0,21.0,15.333333333333334,46,115.4,0.0,103.58,0.0,1
25.0,22.6,16.666666666666668,47,115.4,0.0,103.58,0.0,1
21.666666666666668,20.8,15.0,48,115.4,0.0,103.58,0.0,0
21.0,22.0,15.0,49,115.4,0.0,103.58,0.0,0
19.333333333333332,22.0,14.0,50,115.4,0.0,103.58,0.0,1
21.0,20.8,16.666666666666668,51,115.4,0.0,103.58,0.0,0
18.333333333333332,18.0,15.333333333333334,52,115.4,0.0,103.58,0.0,0
12.333333333333334,16.4,13.333333333333334,53,115.4,0.0,103.58,0.0,0
11.666666666666666,15.2,12.333333333333334,54,115.4,0.0,103.58,0.0,1
12.666666666666666,14.0,12.666666666666666,55,115.4,0.0,103.58,0.0,1
18.333333333333332,14.8,14.333333333333334,56,115.4,0.0,103.58,0.0,1
19.666666666666668,16.0,14.0,57,115.4,0.0,103.58,0.0,1
20.666666666666668,19.0,12.333333333333334,58,115.4,0.0,103.58,0.0,1
17.333333333333332,18.2,10.0,59,115.4,0.0,103.58,0.0,0
15.666666666666666,17.8,9.333333333333334,60,115.4,0.0,103.58,0.0,0
17.0,18.2,13.0,61,115.4,0.0,103.58,0.0,1
20.0,18.4,14.666666666666666,62,115.4,0.0,103.58,0.0,1
22.333333333333332,18.8,15.0,63,115.4,0.0,103.58,0.0,1
19.333333333333332,19.4,11.0,64,115.4,0.0,103.58,0.0,0
17.0,19.2,12.0,65,115.4,0.0,103.58,0.0,0
15.666666666666666,18.0,12.0,66,115.4,0.0,103.58,0.0,1
17.333333333333332,17.8,15.0,67,115.4,0.0,103.58,0.0,1
16.0,15.4,12.666666666666666,68,115.4,0.0,103.58,0.0,0
12.666666666666666,14.0,13.0,69,115.4,0.0,103.58,0.0,0
12.333333333333334,15.0,10.333333333333334,70,115.4,0.0,103.58,0.0,1
14.666666666666666,14.8,11.0,71,115.4,0.0,103.58,0.0,1
10.0,10.0,4.0,1,113.5,0.0,100.67,0.0,1
7.5,7.5,5.0,2,113.5,0.0,100.67,0.0,0
6.333333333333333,6.333333333333333,4.666666666666667,3,113.5,0.0,100.67,0.0,0
5.0,6.25,4.666666666666667,4,113.5,0.0,100.67,0.0,1
5.333333333333333,6.2,4.0,5,113.5,0.0,100.67,0.0,0
7.333333333333333,6.2,4.0,6,113.5,0.0,100.67,0.0,1
7.333333333333333,6.4,4.0,7,113.5,0.0,100.67,0.0,1
7.666666666666667,7.0,4.666666666666667,8,113.5,0.0,100.67,0.0,1
7.333333333333333,7.6,6.0,9,113.5,0.0,100.67,0.0,1
7.333333333333333,7.6,6.666666666666667,10,113.5,0.0,100.67,0.0,0
9.666666666666666,8.4,7.0,11,113.5,0.0,100.67,0.0,1
7.666666666666667,7.8,5.666666666666667,12,113.5,0.0,100.67,0.0,0
7.666666666666667,7.6,4.666666666666667,13,113.5,0.0,100.67,0.0,0
4.333333333333333,6.6,3.3333333333333335,14,113.5,0.0,100.67,0.0,0
5.0,6.4,2.6666666666666665,15,113.5,0.0,100.67,0.0,0
7.333333333333333,6.2,4.0,16,113.5,0.0,100.67,0.0,1
6.0,5.6,3.0,17,113.5,0.0,100.67,0.0,0
8.0,6.6,5.666666666666667,18,113.5,0.0,100.67,0.0,1
3.6666666666666665,5.8,4.0,19,113.5,0.0,100.67,0.0,0
6.666666666666667,6.6,7.0,20,113.5,0.0,100.67,0.0,1
4.666666666666667,5.0,6.333333333333333,21,113.5,0.0,100.67,0.0,1
5.333333333333333,5.4,6.333333333333333,22,113.5,0.0,100.67,0.0,0
4.666666666666667,4.6,4.666666666666667,23,113.5,0.0,100.67,0.0,1
5.333333333333333,6.0,4.0,24,113.5,0.0,100.67,0.0,1
6.333333333333333,5.2,4.333333333333333,25,113.5,0.0,100.67,0.0,0
7.0,6.0,4.0,26,113.5,0.0,100.67,0.0,1
6.666666666666667,6.8,3.6666666666666665,27,113.5,0.0,100.67,0.0,0
6.0,6.0,3.6666666666666665,28,113.5,0.0,100.67,0.0,0
4.333333333333333,5.4,3.0,29,113.5,0.0,100.67,0.0,0
2.3333333333333335,4.4,1.3333333333333333,30,113.5,0.0,100.67,0.0,0
2.6666666666666665,3.4,1.0,31,113.5,0.0,100.67,0.0,0
6.0,5.0,3.6666666666666665,32,113.5,0.0,100.67,0.0,1
11.666666666666666,7.8,6.0,33,113.5,0.0,100.67,0.0,1
11.0,7.4,6.333333333333333,34,113.5,0.0,100.67,0.0,0
7.333333333333333,8.0,4.333333333333333,35,113.5,0.0,100.67,0.0,0
4.0,8.6,3.3333333333333335,36,113.5,0.0,100.67,0.0,0
4.666666666666667,6.6,4.333333333333333,37,113.5,0.0,100.67,0.0,0
4.333333333333333,3.6,4.333333333333333,38,113.5,0.0,100.67,0.0,0
4.0,4.4,4.333333333333333,39,113.5,0.0,100.67,0.0,1
4.333333333333333,4.8,4.0,40,113.5,0.0,100.67,0.0,0
5.333333333333333,4.4,4.0,41,113.5,0.0,100.67,0.0,1
6.333333333333333,5.4,5.333333333333333,42,113.5,0.0,100.67,0.0,1
6.333333333333333,6.0,4.333333333333333,43,113.5,0.0,100.67,0.0,0
6.333333333333333,5.8,4.0,44,113.5,0.0,100.67,0.0,0
7.0,7.0,3.0,45,113.5,0.0,100.67,0.0,1
8.666666666666666,8.0,4.0,46,113.5,0.0,100.67,0.0,1
7.666666666666667,6.6,3.6666666666666665,47,113.5,0.0,100.67,0.0,0
4.666666666666667,6.0,2.6666666666666665,48,113.5,0.0,100.67,0.0,0
5.0,7.2,3.0,49,113.5,0.0,100.67,0.0,1
9.666666666666666,8.2,4.333333333333333,50,113.5,0.0,100.67,0.0,1
0.0,0.0,6.0,1,106.7,0.0,100.82,1.0,1
3.0,3.0,6.0,2,106.7,0.0,100.82,1.0,1
7.666666666666667,7.666666666666667,7.333333333333333,3,106.7,0.0,100.82,1.0,1
14.0,10.5,8.333333333333334,4,106.7,0.0,100.82,1.0,1
17.333333333333332,11.6,9.666666666666666,5,106.7,0.0,100.82,1.0,1
14.333333333333334,13.2,8.666666666666666,6,106.7,0.0,100.82,1.0,0
12.666666666666666,14.8,9.666666666666666,7,106.7,0.0,100.82,1.0,0
16.0,16.6,11.666666666666666,8,106.7,0.0,100.82,1.0,1
16.333333333333332,14.6,12.0,9,106.7,0.0,100.82,1.0,0
14.0,12.8,10.666666666666666,10,106.7,0.0,100.82,1.0,0
10.0,14.0,8.333333333333334,11,106.7,0.0,100.82,1.0,0
10.333333333333334,13.2,8.333333333333334,12,106.7,0.0,100.82,1.0,0
12.666666666666666,10.8,8.333333333333334,13,106.7,0.0,100.82,1.0,1
10.666666666666666,10.6,7.0,14,106.7,0.0,100.82,1.0,0
10.333333333333334,11.0,5.666666666666667,15,106.7,0.0,100.82,1.0,0
10.333333333333334,11.0,6.0,16,106.7,0.0,100.82,1.0,1
12.0,11.6,7.333333333333333,17,106.7,0.0,100.82,1.0,1
12.0,10.6,7.333333333333333,18,106.7,0.0,100.82,1.0,0
14.333333333333334,13.2,9.0,19,106.7,0.0,100.82,1.0,1
14.333333333333334,14.0,7.666666666666667,20,106.7,0.0,100.82,1.0,0
15.0,13.4,9.0,21,106.7,0.0,100.82,1.0,0
11.666666666666666,13.0,7.666666666666667,22,106.7,0.0,100.82,1.0,0
11.0,13.4,9.333333333333334,23,106.7,0.0,100.82,1.0,0
18.0,15.6,14.0,24,106.7,0.0,100.82,1.0,1
19.666666666666668,16.2,13.0,25,106.7,0.0,100.82,1.0,1
21.333333333333332,17.2,12.333333333333334,26,106.7,0.0,100.82,1.0,0
14.0,17.0,7.666666666666667,27,106.7,0.0,100.82,1.0,0
12.666666666666666,17.2,7.666666666666667,28,106.7,0.0,100.82,1.0,0
10.666666666666666,12.8,8.0,29,106.7,0.0,100.82,1.0,0
17.666666666666668,15.8,11.666666666666666,30,106.7,0.0,100.82,1.0,1
19.0,15.8,14.333333333333334,31,106.7,0.0,100.82,1.0,0
18.333333333333332,15.4,12.333333333333334,32,106.7,0.0,100.82,1.0,0
9.666666666666666,14.0,8.666666666666666,33,106.7,0.0,100.82,1.0,0
11.0,16.0,5.666666666666667,34,106.7,0.0,100.82,1.0,1
18.0,15.6,10.333333333333334,35,106.7,0.0,100.82,1.0,1
20.333333333333332,14.8,10.333333333333334,36,106.7,0.0,100.82,1.0,0
18.0,15.8,10.666666666666666,37,106.7,0.0,100.82,1.0,0
11.333333333333334,16.6,7.0,38,106.7,0.0,100.82,1.0,0
12.333333333333334,15.6,7.0,39,106.7,0.0,100.82,1.0,1
11.666666666666666,12.0,6.333333333333333,40,106.7,0.0,100.82,1.0,0
11.333333333333334,11.2,5.333333333333333,41,106.7,0.0,100.82,1.0,0
7.333333333333333,9.2,3.3333333333333335,42,106.7,0.0,100.82,1.0,0
7.666666666666667,9.8,4.0,43,106.7,0.0,100.82,1.0,1
7.0,8.0,5.0,44,106.7,0.0,100.82,1.0,0
8.666666666666666,7.4,5.666666666666667,45,106.7,0.0,100.82,1.0,1
7.333333333333333,7.4,4.666666666666667,46,106.7,0.0,100.82,1.0,0
8.666666666666666,8.8,6.333333333333333,47,106.7,0.0,100.82,1.0,0
12.333333333333334,10.2,8.333333333333334,48,106.7,0.0,100.82,1.0,1
12.666666666666666,10.8,10.0,49,106.7,0.0,100.82,1.0,0
12.666666666666666,11.2,7.333333333333333,50,106.7,0.0,100.82,1.0,0
11.333333333333334,12.6,7.0,51,106.7,0.0,100.82,1.0,1
16.333333333333332,15.4,9.666666666666666,52,106.7,0.0,100.82,1.0,1
15.0,12.8,11.666666666666666,53,106.7,0.0,100.82,1.0,0
10.666666666666666,11.4,11.0,54,106.7,0.0,100.82,1.0,0
5.333333333333333,11.0,8.333333333333334,55,106.7,0.0,100.82,1.0,0
12.666666666666666,13.6,10.333333333333334,56,106.7,0.0,100.82,1.0,1
20.666666666666668,14.0,12.666666666666666,57,106.7,0.0,100.82,1.0,1
20.333333333333332,14.2,12.333333333333334,58,106.7,0.0,100.82,1.0,0
15.666666666666666,16.6,9.333333333333334,59,106.7,0.0,100.82,1.0,0
13.666666666666666,19.0,7.666666666666667,60,106.7,0.0,100.82,1.0,1
17.0,16.8,9.0,61,106.7,0.0,100.82,1.0,1
20.666666666666668,16.6,11.666666666666666,62,106.7,0.0,100.82,1.0,1
24.666666666666668,21.6,14.333333333333334,63,106.7,0.0,100.82,1.0,1
23.333333333333332,21.4,13.0,64,106.7,0.0,100.82,1.0,0
17.666666666666668,19.0,10.333333333333334,65,106.7,0.0,100.82,1.0,0
9.0,16.8,6.333333333333333,66,106.7,0.0,100.82,1.0,0
9.0,14.4,7.0,67,106.7,0.0,100.82,1.0,0
10.666666666666666,10.6,10.333333333333334,68,106.7,0.0,100.82,1.0,1
12.333333333333334,10.2,11.333333333333334,69,106.7,0.0,100.82,1.0,1
15.666666666666666,13.2,12.666666666666666,70,106.7,0.0,100.82,1.0,1
15.0,14.2,11.0,71,106.7,0.0,100.82,1.0,0
14.333333333333334,13.4,12.666666666666666,72,106.7,0.0,100.82,1.0,0
8.666666666666666,12.0,9.666666666666666,73,106.7,0.0,100.82,1.0,0
11.333333333333334,13.6,10.0,74,106.7,0.0,100.82,1.0,1
15.0,13.0,9.333333333333334,75,106.7,0.0,100.82,1.0,1
8.0,8.0,3.0,1,115.7,0.0,98.3,0.0,0
11.0,11.0,6.0,2,115.7,0.0,98.3,0.0,1
11.0,11.0,6.666666666666667,3,115.7,0.0,98.3,0.0,0
12.666666666666666,11.5,7.0,4,115.7,0.0,98.3,0.0,1
11.333333333333334,11.2,7.333333333333333,5,115.7,0.0,98.3,0.0,0
9.666666666666666,10.8,7.0,6,115.7,0.0,98.3,0.0,0
9.0,10.2,7.333333333333333,7,115.7,0.0,98.3,0.0,1
9.0,10.0,6.666666666666667,8,115.7,0.0,98.3,0.0,1
11.0,9.8,6.333333333333333,9,115.7,0.0,98.3,0.0,1
9.333333333333334,9.0,6.0,10,115.7,0.0,98.3,0.0,0
10.666666666666666,10.6,7.333333333333333,11,115.7,0.0,98.3,0.0,1
14.0,12.8,9.333333333333334,12,115.7,0.0,98.3,0.0,1
14.666666666666666,12.4,9.666666666666666,13,115.7,0.0,98.3,0.0,0
12.0,11.2,7.0,14,115.7,0.0,98.3,0.0,0
10.666666666666666,13.6,7.333333333333333,15,115.7,0.0,98.3,0.0,1
10.0,12.0,7.666666666666667,16,115.7,0.0,98.3,0.0,0
9.333333333333334,8.4,7.666666666666667,17,115.7,0.0,98.3,0.0,0
6.0,8.4,5.333333333333333,18,115.7,0.0,98.3,0.0,0
4.0,7.2,3.6666666666666665,19,115.7,0.0,98.3,0.0,0
5.666666666666667,5.4,4.666666666666667,20,115.7,0.0,98.3,0.0,1
7.0,6.6,6.333333333333333,21,115.7,0.0,98.3,0.0,1
12.666666666666666,9.2,10.0,22,115.7,0.0,98.3,0.0,1
17.0,12.0,11.666666666666666,23,115.7,0.0,98.3,0.0,1
14.666666666666666,13.0,9.333333333333334,24,115.7,0.0,98.3,0.0,0
9.666666666666666,11.6,6.0,25,115.7,0.0,98.3,0.0,0
6.0,11.4,4.0,26,115.7,0.0,98.3,0.0,1
11.0,12.0,8.0,27,115.7,0.0,98.3,0.0,1
17.333333333333332,11.8,13.666666666666666,28,115.7,0.0,98.3,0.0,1
18.333333333333332,13.6,14.666666666666666,29,115.7,0.0,98.3,0.0,0
17.333333333333332,16.6,12.0,30,115.7,0.0,98.3,0.0,1
15.0,17.2,7.333333333333333,31,115.7,0.0,98.3,0.0,0
14.666666666666666,15.8,6.666666666666667,32,115.7,0.0,98.3,0.0,0
14.0,14.6,6.0,33,115.7,0.0,98.3,0.0,0
12.666666666666666,13.8,6.666666666666667,34,115.7,0.0,98.3,0.0,0
9.0,10.8,6.666666666666667,35,115.7,0.0,98.3,0.0,0
8.0,10.4,8.0,36,115.7,0.0,98.3,0.0,1
9.333333333333334,10.6,10.333333333333334,37,115.7,0.0,98.3,0.0,1
11.333333333333334,9.2,10.666666666666666,38,115.7,0.0,98.3,0.0,0
12.333333333333334,10.2,11.333333333333334,39,115.7,0.0,98.3,0.0,1
10.666666666666666,11.6,10.0,40,115.7,0.0,98.3,0.0,0
14.666666666666666,13.2,11.0,41,115.7,0.0,98.3,0.0,1
17.333333333333332,15.0,11.666666666666666,42,115.7,0.0,98.3,0.0,1
17.666666666666668,15.4,11.333333333333334,43,115.7,0.0,98.3,0.0,0
13.0,13.6,10.0,44,115.7,0.0,98.3,0.0,0
8.666666666666666,13.8,7.666666666666667,45,115.7,0.0,98.3,0.0,0
10.666666666666666,13.0,7.333333333333333,46,115.7,0.0,98.3,0.0,1
14.666666666666666,12.0,8.333333333333334,47,115.7,0.0,98.3,0.0,1
16.333333333333332,13.0,9.0,48,115.7,0.0,98.3,0.0,1
15.0,14.2,9.333333333333334,49,115.7,0.0,98.3,0.0,0
10.333333333333334,13.0,7.666666666666667,50,115.7,0.0,98.3,0.0,0
0.0,0.0,0.0,1,112.1,0.0,100.37,1.0,1
0.0,0.0,0.0,2,112.1,0.0,100.37,1.0,0
0.0,0.0,0.6666666666666666,3,112.1,0.0,100.37,1.0,1
0.6666666666666666,0.5,0.6666666666666666,4,112.1,0.0,100.37,1.0,1
2.3333333333333335,1.4,1.3333333333333333,5,112.1,0.0,100.37,1.0,1
3.6666666666666665,2.2,1.3333333333333333,6,112.1,0.0,100.37,1.0,1
5.333333333333333,3.6,2.6666666666666665,7,112.1,0.0,100.37,1.0,1
5.666666666666667,4.8,4.333333333333333,8,112.1,0.0,100.37,1.0,1
8.0,6.6,6.0,9,112.1,0.0,100.37,1.0,1
5.666666666666667,5.6,5.0,10,112.1,0.0,100.37,1.0,0
5.666666666666667,6.0,4.666666666666667,11,112.1,0.0,100.37,1.0,1
2.6666666666666665,5.0,2.6666666666666665,12,112.1,0.0,100.37,1.0,0
3.6666666666666665,4.4,3.0,13,112.1,0.0,100.37,1.0,0
4.0,3.6,2.0,14,112.1,0.0,100.37,1.0,1
3.3333333333333335,3.6,1.6666666666666667,15,112.1,0.0,100.37,1.0,0
8.333333333333334,6.0,3.6666666666666665,16,112.1,0.0,100.37,1.0,1
6.0,5.6,3.0,17,112.1,0.0,100.37,1.0,0
6.666666666666667,5.4,3.3333333333333335,18,112.1,0.0,100.37,1.0,0
2.3333333333333335,5.0,1.6666666666666667,19,112.1,0.0,100.37,1.0,0
2.3333333333333335,5.0,1.6666666666666667,20,112.1,0.0,100.37,1.0,0
2.3333333333333335,1.8,1.6666666666666667,21,112.1,0.0,100.37,1.0,0
2.6666666666666665,3.0,3.6666666666666665,22,112.1,0.0,100.37,1.0,1
4.333333333333333,3.6,4.666666666666667,23,112.1,0.0,100.37,1.0,1
7.333333333333333,4.8,6.333333333333333,24,112.1,0.0,100.37,1.0,1
6.666666666666667,5.6,4.666666666666667,25,112.1,0.0,100.37,1.0,0
6.333333333333333,6.0,5.666666666666667,26,112.1,0.0,100.37,1.0,0
4.333333333333333,5.8,5.0,27,112.1,0.0,100.37,1.0,1
4.666666666666667,5.8,6.0,28,112.1,0.0,100.37,1.0,0
3.3333333333333335,3.6,3.6666666666666665,29,112.1,0.0,100.37,1.0,0
2.6666666666666665,3.4,3.3333333333333335,30,112.1,0.0,100.37,1.0,0
3.3333333333333335,4.0,3.0,31,112.1,0.0,100.37,1.0,1
3.6666666666666665,3.2,3.0,32,112.1,0.0,100.37,1.0,0
2.6666666666666665,2.2,2.6666666666666665,33,112.1,0.0,100.37,1.0,0
1.0,2.6,2.3333333333333335,34,112.1,0.0,100.37,1.0,0
0.6666666666666666,2.0,2.6666666666666665,35,112.1,0.0,100.37,1.0,0
4.0,2.6,4.666666666666667,36,112.1,0.0,100.37,1.0,1
4.0,2.8,4.333333333333333,37,112.1,0.0,100.37,1.0,0
6.666666666666667,4.4,5.0,38,112.1,0.0,100.37,1.0,1
4.666666666666667,4.8,4.0,39,112.1,0.0,100.37,1.0,1
4.0,4.8,2.6666666666666665,40,112.1,0.0,100.37,1.0,0
2.0,3.2,2.3333333333333335,41,112.1,0.0,100.37,1.0,0
2.0,3.6,2.0,42,112.1,0.0,100.37,1.0,1
3.6666666666666665,3.0,3.0,43,112.1,0.0,100.37,1.0,1
4.666666666666667,3.2,3.3333333333333335,44,112.1,0.0,100.37,1.0,1
4.333333333333333,3.8,2.6666666666666665,45,112.1,0.0,100.37,1.0,0
5.333333333333333,5.0,3.3333333333333335,46,112.1,0.0,100.37,1.0,1
6.666666666666667,6.0,4.333333333333333,47,112.1,0.0,100.37,1.0,1
9.333333333333334,7.2,6.0,48,112.1,0.0,100.37,1.0,1
8.333333333333334,7.2,6.0,49,112.1,0.0,100.37,1.0,0
7.0,7.6,5.0,50,112.1,0.0,100.37,1.0,0
7.333333333333333,8.4,5.333333333333333,51,112.1,0.0,100.37,1.0,1
10.333333333333334,9.4,6.0,52,112.1,0.0,100.37,1.0,1
10.0,8.0,6.0,53,112.1,0.0,100.37,1.0,0
7.0,7.6,5.333333333333333,54,112.1,0.0,100.37,1.0,0
3.0,7.0,3.3333333333333335,55,112.1,0.0,100.37,1.0,0
1.6666666666666667,4.6,2.3333333333333335,56,112.1,0.0,100.37,1.0,0
2.0,2.6,1.3333333333333333,57,112.1,0.0,100.37,1.0,1
4.0,4.0,4.0,1,115.2,0.0,100.67,0.0,0
9.0,9.0,6.5,2,115.2,0.0,100.67,0.0,1
8.333333333333334,8.333333333333334,6.666666666666667,3,115.2,0.0,100.67,0.0,0
10.333333333333334,8.75,8.333333333333334,4,115.2,0.0,100.67,0.0,0
11.0,10.2,9.666666666666666,5,115.2,0.0,100.67,0.0,1
14.0,12.6,11.0,6,115.2,0.0,100.67,0.0,1
12.666666666666666,11.0,11.0,7,115.2,0.0,100.67,0.0,0
13.333333333333334,13.2,11.333333333333334,8,115.2,0.0,100.67,0.0,1
12.0,13.6,11.0,9,115.2,0.0,100.67,0.0,0
17.333333333333332,14.8,13.666666666666666,10,115.2,0.0,100.67,0.0,1
13.333333333333334,12.8,12.333333333333334,11,115.2,0.0,100.67,0.0,0
15.0,15.0,13.666666666666666,12,115.2,0.0,100.67,0.0,1
11.333333333333334,13.6,10.333333333333334,13,115.2,0.0,100.67,0.0,0
15.333333333333334,14.8,11.666666666666666,14,115.2,0.0,100.67,0.0,1
14.333333333333334,13.2,9.0,15,115.2,0.0,100.67,0.0,1
18.0,16.4,11.0,16,115.2,0.0,100.67,0.0,1
15.333333333333334,15.0,9.333333333333334,17,115.2,0.0,100.67,0.0,0
14.0,14.8,10.0,18,115.2,0.0,100.67,0.0,0
11.333333333333334,14.0,10.0,19,115.2,0.0,100.67,0.0,1
10.333333333333334,12.6,8.666666666666666,20,115.2,0.0,100.67,0.0,0
9.666666666666666,9.8,8.666666666666666,21,115.2,0.0,100.67,0.0,0
10.333333333333334,11.0,10.333333333333334,22,115.2,0.0,100.67,0.0,1
15.666666666666666,13.6,15.666666666666666,23,115.2,0.0,100.67,0.0,1
17.333333333333332,13.4,17.0,24,115.2,0.0,100.67,0.0,0
16.0,14.4,16.0,25,115.2,0.0,100.67,0.0,0
10.333333333333334,14.0,11.333333333333334,26,115.2,0.0,100.67,0.0,0
7.666666666666667,11.8,9.666666666666666,27,115.2,0.0,100.67,0.0,0
9.666666666666666,10.8,9.0,28,115.2,0.0,100.67,0.0,1
14.333333333333334,12.2,12.333333333333334,29,115.2,0.0,100.67,0.0,1
20.0,14.2,14.0,30,115.2,0.0,100.67,0.0,1
20.0,16.6,14.333333333333334,31,115.2,0.0,100.67,0.0,1
20.0,19.6,14.333333333333334,32,115.2,0.0,100.67,0.0,0
15.333333333333334,17.6,12.333333333333334,33,115.2,0.0,100.67,0.0,0
18.333333333333332,19.0,14.0,34,115.2,0.0,100.67,0.0,1
17.666666666666668,18.2,14.333333333333334,35,115.2,0.0,100.67,0.0,1
22.333333333333332,19.0,16.333333333333332,36,115.2,0.0,100.67,0.0,1
14.0,15.4,11.666666666666666,37,115.2,0.0,100.67,0.0,0
15.333333333333334,18.2,11.333333333333334,38,115.2,0.0,100.67,0.0,1
16.666666666666668,18.0,12.666666666666666,39,115.2,0.0,100.67,0.0,1
20.0,16.8,14.0,40,115.2,0.0,100.67,0.0,0
22.666666666666668,18.4,16.666666666666668,41,115.2,0.0,100.67,0.0,1
21.333333333333332,22.4,17.666666666666668,42,115.2,0.0,100.67,0.0,0
28.333333333333332,24.6,21.333333333333332,43,115.2,0.0,100.67,0.0,1
28.666666666666668,25.6,20.0,44,115.2,0.0,100.67,0.0,1
28.0,27.2,18.0,45,115.2,0.0,100.67,0.0,0
25.333333333333332,26.2,17.0,46,115.2,0.0,100.67,0.0,0
17.666666666666668,23.4,13.333333333333334,47,115.2,0.0,100.67,0.0,0
17.0,20.4,14.0,48,115.2,0.0,100.67,0.0,0
15.333333333333334,18.2,14.333333333333334,49,115.2,0.0,100.67,0.0,1
20.666666666666668,19.0,18.333333333333332,50,115.2,0.0,100.67,0.0,1
26.0,20.8,21.666666666666668,51,115.2,0.0,100.67,0.0,1
26.666666666666668,23.6,23.333333333333332,52,115.2,0.0,100.67,0.0,0
28.666666666666668,26.0,23.333333333333332,53,115.2,0.0,100.67,0.0,1
25.666666666666668,27.0,23.0,54,115.2,0.0,100.67,0.0,0
20.333333333333332,23.4,18.666666666666668,55,115.2,0.0,100.67,0.0,0
7.0,7.0,2.0,1,110.4,0.0,96.63,1.0,1
3.5,3.5,1.0,2,110.4,0.0,96.63,1.0,0
2.6666666666666665,2.6666666666666665,0.6666666666666666,3,110.4,0.0,96.63,1.0,0
3.6666666666666665,4.5,2.0,4,110.4,0.0,96.63,1.0,1
6.0,5.0,3.6666666666666665,5,110.4,0.0,96.63,1.0,1
9.666666666666666,6.0,6.0,6,110.4,0.0,96.63,1.0,1
7.0,6.4,5.666666666666667,7,110.4,0.0,96.63,1.0,0
9.333333333333334,9.0,6.333333333333333,8,110.4,0.0,96.63,1.0,1
10.333333333333334,10.0,7.333333333333333,9,110.4,0.0,96.63,1.0,1
10.333333333333334,9.0,6.0,10,110.4,0.0,96.63,1.0,0
8.333333333333334,8.2,5.333333333333333,11,110.4,0.0,96.63,1.0,1
5.0,8.8,4.0,12,110.4,0.0,96.63,1.0,0
6.333333333333333,7.2,5.333333333333333,13,110.4,0.0,96.63,1.0,0
5.666666666666667,5.4,5.333333333333333,14,110.4,0.0,96.63,1.0,1
